0,987
1,1258
2,1733
3,2434
4,3221
5,5005
6,6484
7,8248
8,10264
9,12401
10,15027
11,17884
12,21137
13,25064
14,28792
15,31976
16,35429
17,38114
18,41118
19,43687
20,45744
21,59924
22,65098
23,67780
24,69912
25,72070
26,74101
27,75981
28,76515
29,77549
30,78607
31,79645
32,80273
33,81266
34,82127
35,83263
36,84722
37,86541
38,88747
39,91383
40,93998
41,97305
42,100474
43,104797
44,109852
45,115599
46,121455
47,128673
48,137452
49,148740
50,162833
51,179505
52,196928
53,215789
54,236568
55,260535
56,288652
57,320785
58,359291
59,393230
60,430386
61,474375
62,520588
63,570740
64,633097
65,700486
66,768313
67,829521
68,893782
69,970505
70,1049027
71,1128192
72,1215067
73,1297105
74,1371843
75,1448148
76,1531562
77,1620488
78,1710588
79,1808727
80,1894854
81,1971849
82,2048638
83,2129177
84,2217030
85,2305118
86,2396268
87,2481653
88,2561070
89,2644384
90,2726782
91,2811540
92,2900710
93,2997933
94,3089873
95,3165879
96,3237652
97,3316998
98,3406143
99,3495450
100,3590756
101,3673858
102,3756720
103,3838180
104,3922607
105,4020034
106,4117381
107,4214727
108,4303895
109,4384730
110,4458661
111,4548244
112,4640997
113,4739439
114,4842492
115,4940078
116,5024782
117,5117154
118,5216704
119,5322805
120,5432206
121,5542613
122,5645993
123,5744853
124,5837199
125,5932679
126,6042775
127,6163256
128,6292911
129,6420328
130,6531987
131,6635803
132,6756369
133,6880413
134,7014546
135,7148458
136,7280096
137,7397383
138,7507809
139,7633028
140,7773324
141,7915295
142,8060530
143,8198759
144,8325618
145,8454636
146,8603779
147,8755077
148,8901143
149,9087770
150,9250488
151,9385346
152,9528809
153,9698039
154,9878122
155,10064593
156,10264286
157,10448578
158,10617124
159,10780435
160,10964179
161,11168136
162,11384506
163,11604148
164,11804841
165,11985221
166,12162224
167,12378674
168,12599630
169,12830688
170,13073622
171,13296556
172,13498930
173,13695800
174,13923928
175,14165849
176,14420179
177,14666147
178,14898800
179,15122242
180,15327986
181,15574902
182,15861313
183,16142046
184,16436134
185,16704434
186,16929071
187,17147664
188,17404074
189,17700585
190,17992061
191,18287924
192,18552627
193,18777967
194,18980415
195,19241030
196,19519448
197,19807354
198,20095537
199,20371839
200,20599184
201,20819517
202,21094259
203,21389201
204,21680547
205,21975384
206,22246299
207,22468110
208,22673159
209,22938656
210,23219577
211,23496723
212,23766292
213,24039168
214,24256798
215,24476450
216,24739428
217,25022249
218,25304727
219,25599612
220,25869412
221,26100321
222,26351007
223,26619680
224,26913251
225,27207631
226,27520080
227,27802322
228,28046553
229,28253561
230,28506292
231,28801583
232,29109166
233,29433818
234,29730158
235,29987780
236,30238839
237,30528861
238,30841723
239,31160842
240,31490041
241,31794979
242,32054875
243,32294177
244,32582470
245,32900762
246,33221515
247,33552271
248,33859519
249,34122685
250,34361837
251,34658052
252,34981335
253,35308999
254,35642708
255,35948283
256,36209803
257,36483146
258,36801581
259,37155515
260,37518560
261,37884994
262,38264594
263,38560992
264,38837354
265,39163535
266,39552714
267,39958728
268,40379802
269,40783976
270,41134642
271,41473698
272,41871888
273,42321428
274,42809158
275,43306502
276,43793554
277,44230100
278,44632512
279,45107290
280,45628467
281,46180177
282,46757298
283,47271444
284,47747089
285,48202218
286,48708807
287,49286060
288,49913804
289,50544278
290,51186922
291,51696296
292,52169557
293,52743200
294,53373662
295,54028373
296,54693159
297,55309242
298,55832741
299,56326274
300,56906124
301,57530176
302,58197104
303,58868534
304,59488440
305,60018359
306,60545977
307,61123908
308,61769640
309,62396618
310,63008298
311,63612571
312,64143636
313,64633530
314,65227804
315,65876892
316,66573409
317,67270845
318,67926495
319,68482061
320,69000357
321,69617778
322,70283085
323,70988268
324,71704458
325,72371577
326,72930038
327,73458887
328,74071657
329,74800561
330,75541047
331,76265123
332,76915911
333,77487030
334,78023271
335,78652080
336,79353155
337,80053781
338,80602702
339,81076294
340,81529003
341,82028147
342,82676584
343,83419900
344,84186717
345,84839317
346,85416124
347,85962974
348,86525236
349,87250554
350,88064747
351,88912093
352,89762210
353,90538260
354,91190707
355,91781179
356,92471877
357,93221596
358,93977702
359,94745544
360,95429269
361,95993275
362,96474325
363,97071336
364,97737698
365,98393008
366,99037527
367,99643501
368,100131934
369,100571239
370,101107238
371,101698898
372,102300627
373,102887434
374,103421179
375,103842302
376,104234251
377,104691769
378,105179273
379,105689320
380,106187678
381,106631810
382,106998046
383,107318395
384,107709124
385,108152670
386,108598517
387,109028003
388,109416851
389,109723210
390,109987576
391,110333967
392,110731873
393,111135151
394,111548976
395,111938035
396,112257844
397,112544033
398,112923619
399,113368816
400,113818535
401,114256157
402,114655048
403,114978425
404,115273520
405,115646001
406,116093094
407,116544194
408,116999012
409,117414392
410,117795246
411,118088013
412,118482821
413,118952300
414,119435163
415,119930441
416,120385126
417,120764185
418,121101129
