0,987
1,1258
2,1733
3,2434
4,3221
5,5005
6,6484
7,8248
8,10264
9,12401
10,15027
11,17884
12,21137
13,25064
14,28792
15,31976
16,35429
17,38114
18,41118
19,43687
20,45744
21,59924
22,65098
23,67780
24,69912
25,72070
26,74101
27,75981
28,76515
29,77549
30,78607
31,79645
32,80273
33,81266
34,82127
35,83263
36,84722
37,86540
38,88745
39,91379
40,93993
41,97298
42,100464
43,104784
44,109835
45,115577
46,121426
47,128638
48,137412
49,148691
50,162811
51,179489
52,196867
53,215716
54,236479
55,260391
56,288461
57,320583
58,358947
59,392944
60,430062
61,473794
62,519946
63,569761
64,632197
65,699346
66,767090
67,828274
68,892491
69,968482
70,1046636
71,1125929
72,1212514
73,1294676
74,1368880
75,1444882
76,1528164
77,1617239
78,1706944
79,1804872
80,1890628
81,1967203
82,2043547
83,2123789
84,2211259
85,2298922
86,2389568
87,2474843
88,2553963
89,2636999
90,2719111
91,2803629
92,2892428
93,2989651
94,3081253
95,3157013
96,3228539
97,3307656
98,3396583
99,3485474
100,3580922
101,3663860
102,3746387
103,3827901
104,3912139
105,4009246
106,4106294
107,4203490
108,4292362
109,4373079
110,4446815
111,4536211
112,4628773
113,4727144
114,4829853
115,4927457
116,5011885
117,5104129
118,5203493
119,5309498
120,5418722
121,5528868
122,5632061
123,5730794
124,5823024
125,5918520
126,6028614
127,6149039
128,6278509
129,6405660
130,6517082
131,6620797
132,6741350
133,6865284
134,6999510
135,7133359
136,7264774
137,7382010
138,7492289
139,7617211
140,7757280
141,7899269
142,8044414
143,8182372
144,8309142
145,8437877
146,8586822
147,8737959
148,8884129
149,9070274
150,9232890
151,9367393
152,9510859
153,9680067
154,9859873
155,10046200
156,10245619
157,10429834
158,10597960
159,10761397
160,10944868
161,11148588
162,11364554
163,11583540
164,11784275
165,11964750
166,12141105
167,12357160
168,12577721
169,12808556
170,13051274
171,13274006
172,13475875
173,13672180
174,13900239
175,14142077
176,14395938
177,14641303
178,14873729
179,15097163
180,15302394
181,15548842
182,15834613
183,16114741
184,16408706
185,16676871
186,16901428
187,17119795
188,17375355
189,17671143
190,17963159
191,18258916
192,18523851
193,18748134
194,18950495
195,19211131
196,19489280
197,19777103
198,20064403
199,20341207
200,20568072
201,20788120
202,21062423
203,21357062
204,21648177
205,21942913
206,22213172
207,22434801
208,22640000
209,22905353
210,23185976
211,23462700
212,23731828
213,24004508
214,24221874
215,24441590
216,24704370
217,24986315
218,25268446
219,25563517
220,25832674
221,26063327
222,26314285
223,26582563
224,26875477
225,27169707
226,27481239
227,27763825
228,28008015
229,28214908
230,28467193
231,28762461
232,29069805
233,29392450
234,29688539
235,29947007
236,30197888
237,30487764
238,30800046
239,31118893
240,31447745
241,31751889
242,32011489
243,32251091
244,32538798
245,32856834
246,33176552
247,33505887
248,33812804
249,34075688
250,34314872
251,34610391
252,34932690
253,35259752
254,35592865
255,35897849
256,36158994
257,36431667
258,36748977
259,37101931
260,37463346
261,37828867
262,38207667
263,38502942
264,38778970
265,39103846
266,39491718
267,39896204
268,40316384
269,40719682
270,41069115
271,41407769
272,41804265
273,42251902
274,42737749
275,43233701
276,43719236
277,44154736
278,44556013
279,45028826
280,45547901
281,46098090
282,46673520
283,47186715
284,47659902
285,48114579
286,48618938
287,49193800
288,49819205
289,50448370
290,51088576
291,51596471
292,52068957
293,52640600
294,53267422
295,53921532
296,54583068
297,55197399
298,55719123
299,56211332
300,56788964
301,57411598
302,58076719
303,58746253
304,59364446
305,59891961
306,60420829
307,60994624
308,61637870
309,62264382
310,62874912
311,63475895
312,64004153
313,64495449
314,65087944
315,65734209
316,66427205
317,67122098
318,67776934
319,68330677
320,68849486
321,69462973
322,70123678
323,70826440
324,71539577
325,72205821
326,72759844
327,73286889
328,73896881
329,74623565
330,75361569
331,76083082
332,76730704
333,77295567
334,77831461
335,78455009
336,79153297
337,79851473
338,80394872
339,80867146
340,81316590
341,81811663
342,82454357
343,83192275
344,83954616
345,84604227
346,85173560
347,85718545
348,86276173
349,86995838
350,87802996
351,88646375
352,89490812
353,90264213
354,90909706
355,91498202
356,92185376
357,92930727
358,93682900
359,94445776
360,95125861
361,95686494
362,96163835
363,96758784
364,97422425
365,98074569
366,98714758
367,99319384
368,99804096
369,100241484
370,100775736
371,101365236
372,101965133
373,102549310
374,103081132
375,103499347
376,103889543
377,104346206
378,104832150
379,105339612
380,105836612
381,106279752
382,106643278
383,106963214
384,107352982
385,107794952
386,108239120
387,108667786
388,109055510
389,109360653
390,109623219
391,109969690
392,110366997
393,110769384
394,111181844
395,111570175
396,111888563
397,112173831
398,112552722
399,112997216
400,113446400
401,113883084
402,114281374
403,114603556
404,114898211
405,115270442
406,115716488
407,116167022
408,116621121
409,117036000
410,117415726
411,117708227
412,118102539
413,118571448
414,119053649
415,119548096
416,120002373
417,120380504
418,120717119
